HGNC_Approved_Symbol	HGNC_ID	pLI	LOEUF_gnomAD_v2.1.1	pHaplo	HIscore	Enhancer_Gnocchi	Mean_AlphaMissense_pathogenicity	Genovo_LOEUF_corrected	Curated_by_ClinGenSVI_group	Curated_from_G2P
HMBS	HGNC:4982	0.94884	0.343	0.854773650252024	3.0	5.139605123	NA	NA	False	False
USP42	HGNC:20068	1.0	0.133	0.869924339311163	NA	-0.9401751801	NA	0.210827814	False	False
PDZD8	HGNC:26974	0.99984	0.203	0.974758927038378	NA	3.4902015630000003	0.411064169	0.156759968	False	False
MTO1	HGNC:19261	7.38e-06	0.64	0.227836563817476	30.0	2.076197338	0.381325922	1.001984945	False	True
ITSN1	HGNC:6183	1.0	0.221	0.996413119403726	1.0	2.007272016	0.531483569	0.161949854	False	False
LMBRD1	HGNC:23038	9.0253e-11	0.928	0.121403678828457	NA	1.783836737	NA	NA	False	True
SNPH	HGNC:15931	0.97082	0.309	0.93090908477667	NA	4.885350683	0.426715327	0.128910897	False	False
ZCCHC14	HGNC:24134	0.97852	0.311	0.988015991284152	NA	4.35448655	0.374571174	NA	False	False
PCCB	HGNC:8654	1.53e-08	0.894	0.495310863319356	NA	0.6523495475	0.559423549	1.17056289	False	True
GANAB	HGNC:4138	0.99873	0.267	0.896560228176767	NA	2.492108394	0.454486409	0.223081865	False	False
AMD1	HGNC:457	0.98227	0.284	0.82209912154699	NA	1.770421985	0.59176345	0.105775292	False	False
HP1BP3	HGNC:24973	0.98422	0.3	0.983673416561287	NA	2.890618032	0.422768811	NA	False	False
LASP1	HGNC:6513	0.9827	0.283	0.702707630643154	NA	2.660024191	0.589931444	0.356937876	False	False
NPAS2	HGNC:7895	1.0	0.133	0.863612473058167	NA	5.754255687000001	0.378698003	0.183141723	False	False
CENPJ	HGNC:17272	2.0603000000000002e-27	0.972	0.432765894078892	30.0	2.416266179	0.240425403	1.521801941	True	True
PURG	HGNC:17930	0.961	0.295	0.632202115865904	NA	2.085803334	0.562786904	NA	False	False
PRKCD	HGNC:9399	0.99995	0.171	0.656357892967317	NA	4.134161839	NA	0.091725569	False	False
IKBKG	HGNC:5961	0.084853	1.373	NA	3.0	NA	NA	NA	True	True
OTOA	HGNC:16378	3.0274e-10	0.692	0.200261360720927	30.0	1.929706946	0.265018211	NA	True	False
VWF	HGNC:12726	3.2187e-25	0.593	0.891314064233964	NA	3.8284	0.328691442	0.595171697	True	False
YBX2	HGNC:17948	0.99896	0.15	0.895871641722771	NA	3.609057345	0.32876603	0.169926248	False	False
ZNF296	HGNC:15981	0.95906	0.33	0.695675867014669	NA	1.019437553	0.457107393	0.591556641	False	False
DPP6	HGNC:3010	0.33997	0.377	0.915714703083844	1.0	2.813561346	0.400226098	NA	True	False
ODC1	HGNC:8109	0.16966	0.543	0.720313814349146	NA	4.450496715	0.533880286	0.349137372	False	True
OCLN	HGNC:8104	8.5583e-07	0.951	0.299392605753667	30.0	2.257863049	0.361877437	0.874670256	True	True
PCDH15	HGNC:14674	8.028300000000001e-25	0.794	0.0707150138359572	30.0	1.39985808	0.480682076	NA	False	True
STAR	HGNC:11359	8.7679e-11	1.613	0.484895449627466	NA	0.1884947511	0.383888359	1.666296957	False	True
RAD51C	HGNC:9820	6.1906e-14	1.491	0.345106580021071	3.0	1.543730286	0.364822647	1.612436481	True	True
SYNJ1	HGNC:11503	0.42709	0.33	0.668686200338752	NA	2.716569289	NA	NA	True	False
MTCL2	HGNC:16111	1.0	0.194	0.797579217620843	NA	3.077239963	NA	0.273436077	False	False
TMCO1	HGNC:18188	9.41e-10	1.362	0.417472853935883	30.0	1.348354505	0.665406469	1.354017903	False	True
AP4E1	HGNC:573	0.0027529	0.431	0.459251556867244	NA	0.9007514826	0.326124854	0.484763816	False	True
CDK12	HGNC:24224	1.0	0.126	0.974715592876911	NA	1.889506534	0.405887356	0.077865213	False	False
BPNT2	HGNC:26019	0.015288	0.839	0.131402577645195	30.0	NA	0.44532921	0.739658041	False	True
PNISR	HGNC:21222	0.99998	0.178	0.934383253502709	NA	0.09377000431	0.415925867	0.212863825	False	False
TMIE	HGNC:30800	7.749e-05	1.812	0.0937019247221905	NA	3.599233555	NA	NA	True	False
MAPKAPK2	HGNC:6887	0.99957	0.134	0.815910199910085	NA	4.275976203	0.599021065	0.225706231	False	False
RCC2	HGNC:30297	0.95567	0.334	0.969169183218734	NA	2.679881566	0.642829139	0.187659317	False	False
LATS2	HGNC:6515	0.98807	0.297	0.875358283657823	NA	2.704110702	0.458088002	0.257200119	False	False
U2AF1	HGNC:12453	0.9899	0.216	0.990230000692947	NA	NA	0.758273412	0.0	False	False
DENND5B	HGNC:28338	1.0	0.155	0.96170583386449	NA	1.748340085	0.539243456	0.087770109	False	False
PANK2	HGNC:15894	7.4034e-07	0.967	0.588831362716345	NA	1.354987657	0.47504664	1.303648119	True	True
NMNAT2	HGNC:16789	0.98853	0.265	0.674860357774846	NA	2.744803474	0.6636396	0.105050004	False	False
GBA2	HGNC:18986	1.9892e-20	0.94	0.322897918128167	30.0	2.370504948	0.408826889	0.986966288	True	True
PWWP2A	HGNC:29406	0.98292	0.297	0.88627703836418	NA	2.13582083	0.393744379	0.13577097	False	False
PTBP1	HGNC:9583	0.99961	0.176	0.972957634246424	NA	NA	0.693421205	0.099254178	False	False
FAR1	HGNC:26222	0.98504	0.299	0.981108028257071	NA	2.361873949	0.471277205	0.154861609	False	True
GATA4	HGNC:4173	0.49308	0.527	0.986115422645302	3.0	4.657915041	0.442875764	0.176625944	True	True
CELSR2	HGNC:3231	0.99994	0.251	0.601330335358667	NA	1.834640389	0.471541913	0.159313975	False	False
PUS7	HGNC:26033	1.3457e-09	0.827	0.390796547032789	NA	1.963700845	0.513981377	0.800646432	True	True
PRDM11	HGNC:13996	0.97355	0.315	0.9267641496594	NA	3.428763392	0.358671539	NA	False	False
SLC13A5	HGNC:23089	0.00050598	0.669	0.772241994090531	30.0	3.525951999	0.405383483	0.701220004	True	True
THBS1	HGNC:11785	0.99985	0.235	0.938385664704727	NA	3.021858034	0.526960945	0.194483934	False	False
TMEM178B	HGNC:44112	0.95458	0.336	0.877314666483485	NA	NA	0.657524261	0.104562743	False	False
RALGPS1	HGNC:16851	0.99999	0.127	0.950567336035669	NA	3.449939933	0.55502883	0.046265175	False	False
ZEB2	HGNC:14881	1.0	0.107	0.996792283198584	3.0	1.989850351	0.455168738	NA	True	True
GHR	HGNC:4263	8.4385e-05	0.662	0.491724278335183	NA	2.354611146	0.290166811	0.542711006	True	True
ECE1	HGNC:3146	0.95987	0.321	0.800370261068981	NA	4.591346929	0.504833491	0.342001826	False	False
CAMK2B	HGNC:1461	0.73914	0.364	0.754974251451032	1.0	4.157883187	0.648314745	0.325779089	False	True
SLC25A4	HGNC:10990	0.45334	0.636	0.927021823014231	NA	3.055700605	0.732659851	0.570717488	False	True
GTF2I	HGNC:4659	0.99592	0.27	0.827191290372108	0.0	0.8698767962	NA	NA	False	False
PPFIBP1	HGNC:9249	5.1485e-16	0.751	0.810929947992489	NA	3.282844675	0.44018729	0.685267895	False	True
CCT3	HGNC:1616	0.99998	0.097	0.799904734427825	NA	2.299758227	0.575938159	0.055269145	False	False
DLC1	HGNC:2897	0.99948	0.258	0.938752393008661	NA	-1.630827922	0.395826664	0.186805066	False	False
MYO6	HGNC:7605	2.4287e-05	0.419	0.737778369813753	NA	3.289765867	NA	0.361151843	True	False
FOSB	HGNC:3797	0.97553	0.3	0.855892443426879	NA	2.003106172	0.443348091	0.33985973	False	False
DAGLA	HGNC:1165	0.99999	0.171	0.694883679941056	NA	3.0757464480000003	0.541583329	0.159324421	False	False
ZMYM4	HGNC:13055	1.0	0.175	0.978646389965219	NA	0.9966489936	0.465920446	0.122031901	False	False
AMPD1	HGNC:468	1.9098999999999998e-21	1.202	0.139869675555171	NA	1.401756629	0.477398796	1.213365777	True	False
ZFPM2	HGNC:16700	1.0	0.145	0.983986965601272	1.0	3.623628241	0.390279189	0.12293585	False	False
SPAG1	HGNC:11212	1.445e-09	0.761	0.437814670135209	NA	3.227347364	0.302175802	0.946973817	False	True
FADS2	HGNC:3575	0.99815	0.232	0.65756075418589	NA	4.516838094	0.486721534	0.07289121	False	False
CTDSPL2	HGNC:26936	0.99966	0.174	0.855683219765768	NA	0.4455999311	0.540768781	0.030413881	False	False
STXBP2	HGNC:11445	3.0444e-08	0.842	0.279090068235576	NA	3.006276825	0.507103305	0.937456766	True	False
ETHE1	HGNC:23287	4.6037e-06	1.456	0.261608786519342	NA	5.050261156	0.489327951	1.300779597	True	True
FAF2	HGNC:24666	0.99911	0.216	0.954418822172948	NA	0.7564772162000001	0.54010448	0.090830051	False	False
CHD1	HGNC:1915	1.0	0.162	0.99652717582632	NA	1.322762078	0.518887696	NA	False	True
ASPM	HGNC:19048	3.3502e-49	0.743	0.537954946518772	30.0	1.4152614980000002	0.267692489	0.81588139	True	True
ACIN1	HGNC:17066	1.0	0.201	0.951457543256079	NA	2.169880851	0.405581424	0.03208427	False	False
DAAM2	HGNC:18143	1.0	0.094	0.949070939113812	NA	3.896479976	0.509347505	0.095878552	False	False
TWIST2	HGNC:20670	0.56004	1.154	0.866065103017876	30.0	4.727069239	NA	NA	False	True
KCNV1	HGNC:18861	0.97796	0.295	0.69019940754988	NA	1.520565931	0.470643698	0.089376169	False	False
DNAJC7	HGNC:12392	0.99007	0.291	0.803813789631277	NA	1.42874648	0.537394312	0.170597522	False	False
SMAD4	HGNC:6770	0.99881	0.222	0.995704704953859	3.0	3.748480974	0.670472364	0.112486892	True	True
SPINK1	HGNC:11244	0.31476	1.133	0.516887406112408	3.0	2.743378997	0.363418543	0.82294429	False	False
CTU2	HGNC:28005	3.9682e-22	1.496	0.687135420903495	NA	2.530457565	0.334381702	2.158595147	True	True
FBXO28	HGNC:29046	0.98681	0.271	0.947191284867924	NA	1.09239151	0.575959998	0.052617709	False	False
ADCY1	HGNC:232	0.99747	0.272	0.891810264450416	NA	4.113259327	0.509982496	0.171116884	False	False
LRP1	HGNC:6692	1.0	0.058	0.982063896660021	NA	5.502658607000001	0.57790807	0.035487863	False	False
RMRP	HGNC:10031	NA	NA	NA	30.0	NA	NA	NA	False	True
CSF1R	HGNC:2433	0.13278	0.393	0.630018468858632	NA	2.44840093	0.372772235	NA	True	True
SAMHD1	HGNC:15925	6.4524e-13	0.938	0.210165702829681	NA	1.810912633	NA	NA	False	True
MMP14	HGNC:7160	0.99522	0.267	0.938118566597175	NA	2.267208027	0.529586022	0.142653589	False	False
USP34	HGNC:20066	1.0	0.091	0.998169636381441	NA	0.5588457579	0.597383054	0.042685532	False	False
AIP	HGNC:358	0.36163	0.518	0.126350118873461	NA	3.674168243	0.482850181	0.20854071	False	True
PRMT7	HGNC:25557	5.5036e-15	0.987	0.51929146280347	NA	2.799011922	0.415868744	0.988102645	True	True
NOG	HGNC:7866	0.89026	0.417	0.864858384214561	3.0	2.224074132	0.6221571	NA	False	True
CCNC	HGNC:1581	0.99914	0.146	0.764829884504003	NA	0.1972002295	0.624539186	0.098762769	False	False
PTPRS	HGNC:9681	0.99983	0.254	0.98223974592387	NA	3.973308469	0.614879044	0.175416238	False	False
MBTPS2	HGNC:15455	0.99752	0.17	NA	NA	NA	0.528668684	NA	False	True
TPP1	HGNC:2073	6.2564e-07	0.783	0.659410685988663	NA	3.953828733	0.436754367	0.800824884	True	True
TTC5	HGNC:19274	4.6155e-06	0.794	0.113522662463839	NA	2.681195222	0.368618263	0.699490151	False	True
SRGAP1	HGNC:17382	0.99845	0.267	0.92352387733825	NA	3.482210078	0.530374611	0.208999528	False	False
TMEM138	HGNC:26944	0.047034	1.106	0.104555769541853	NA	2.653173188	0.286088227	1.213101803	False	True
PPP1R13L	HGNC:18838	0.03206	0.489	0.837837779130226	NA	3.546899032	0.397202885	0.605823837	False	True
ESPL1	HGNC:16856	1.0	0.159	0.802314379221534	NA	2.72621725	0.291600383	0.091303861	False	False
ZNF483	HGNC:23384	0.96736	0.324	0.762373143308099	NA	2.856657298	0.466941692	0.232542796	False	False
PSAP	HGNC:9498	0.99051	0.285	0.567144929629635	NA	0.9138350654	0.320487408	0.221725853	False	True
ASH2L	HGNC:744	0.99968	0.213	0.932213755639307	NA	3.541361105	0.59149369	0.141663772	False	False
IKZF2	HGNC:13177	0.98731	0.286	0.991066777967357	NA	2.124520983	0.485521109	0.158925311	False	False
POR	HGNC:9208	3.4212e-10	0.842	0.130820188215631	30.0	3.437969401	NA	1.142016978	True	False
NDUFA1	HGNC:7683	0.55315	1.178	NA	0.0	NA	0.460113211	NA	False	True
DBN1	HGNC:2695	0.99705	0.263	0.921492328903885	NA	2.80495079	0.406067986	0.241575466	False	False
NDUFA6	HGNC:7690	0.00013244	1.714	0.490283548277235	NA	2.011255601	0.487167154	2.550621147	False	True
TMEM147	HGNC:30414	0.00014005	1.071	0.102970834703023	NA	2.955893232	0.68444604	1.173975798	False	True
NPHP3	HGNC:7907	9.836e-16	0.649	0.280174322426362	NA	2.115251149	0.394475897	0.790001934	False	True
MCM6	HGNC:6949	0.97833	0.309	0.917985773077785	NA	3.4344773	0.527900533	0.215060552	False	False
UQCRFS1	HGNC:12587	0.18923	0.949	0.33990684641466	NA	-0.3411819397999999	0.417942313	0.45261536	False	True
ZMYND11	HGNC:16966	1.0	0.12	0.995677776040881	3.0	1.651370197	0.638147888	0.069589886	True	True
SERPING1	HGNC:1228	0.96351	0.322	0.866055180604012	NA	2.860237802	0.277583542	0.127604367	True	False
ATP8A2	HGNC:13533	1.2026e-12	0.599	0.511925299553131	30.0	3.500645264	0.547807613	0.551544711	True	False
PSMD12	HGNC:9557	0.99984	0.162	0.983135483219283	NA	1.5566952530000002	0.55868817	0.030989641	False	False
TRAF2	HGNC:12032	0.99979	0.123	0.684478287422726	NA	2.409869192	0.47177961	0.101237682	False	False
TRIM2	HGNC:15974	0.99603	0.27	0.981101068769712	30.0	3.2571179	0.570283229	0.282291254	False	False
TOR1AIP1	HGNC:29456	1.2719e-09	0.907	0.186489410618304	NA	3.088405085	0.290295044	0.962188438	True	False
ATP5F1A	HGNC:823	0.99945	0.182	0.634835663563093	NA	NA	0.676115771	0.12537986	False	False
OGA	HGNC:7056	0.96569	0.316	0.96343314533639	NA	NA	0.532619698	0.193040355	False	False
SH3PXD2A	HGNC:23664	0.98897	0.296	0.990190942444658	NA	4.378929748	0.419054999	0.210154074	False	False
RICTOR	HGNC:28611	1.0	0.155	0.993483096598654	NA	2.391032933	0.462567986	0.119662632	False	False
TMLHE	HGNC:18308	7.9575e-05	1.177	NA	1.0	NA	0.41792785	NA	True	False
PSME4	HGNC:20635	1.0	0.177	0.99688315145652	NA	-1.3223961709999998	0.52058159	0.141130117	False	False
FAM20A	HGNC:23015	2.1513e-07	0.865	0.905207262862977	NA	3.294397435	0.447061404	1.359295513	False	True
TET1	HGNC:29484	1.0	0.174	0.97067226756384	NA	1.165956388	0.292447586	0.124498093	False	False
CYP27A1	HGNC:2605	5.2916e-19	1.376	0.327739546670805	30.0	3.275363366	0.309415975	1.769070529	True	True
FIBP	HGNC:3705	4.3854e-06	1.041	0.13320508879241	NA	3.673533079	0.532754085	1.062017418	False	True
JAGN1	HGNC:26926	0.0074462	1.35	0.374131618558738	NA	1.324077596	NA	NA	False	True
COL4A1	HGNC:2202	1.0	0.128	0.993067671910883	NA	4.080098744	0.426378275	0.066451165	True	False
DOT1L	HGNC:24948	1.0	0.118	0.980551867581545	NA	4.058498635	0.426605457	0.061364161	False	False
SENP1	HGNC:17927	0.99358	0.285	0.796777571876586	NA	2.701972499	0.401458445	0.131702767	False	False
ABAT	HGNC:23	0.0063216	0.567	0.680071466622956	30.0	2.644877635	0.464210862	0.472575591	False	True
EIF2B4	HGNC:3260	0.96117	0.33	0.822034630415486	NA	2.916068526	0.386832988	0.308781064	False	True
SFMBT2	HGNC:20256	0.99939	0.252	0.995057938801042	NA	3.778988878	0.398589752	0.125910664	False	False
CDC27	HGNC:1728	0.99675	0.273	0.847784672369952	NA	3.48144203	0.534690003	0.109754429	False	False
PELP1	HGNC:30134	0.99998	0.158	0.971487971399998	NA	2.764508873	0.343402637	0.279254616	False	False
NIPAL4	HGNC:28018	0.0013718	0.884	0.64397016452377	NA	2.326109503	0.361868757	0.845565834	False	True
ZFHX4	HGNC:30939	1.0	0.144	0.994349568689768	NA	1.71119183	NA	NA	False	True
FAM135B	HGNC:28029	0.99996	0.222	0.978337112932978	NA	3.351539592	0.343397092	0.172968566	False	False
EXT1	HGNC:3512	0.99732	0.261	0.992383827678759	3.0	3.445894807	0.571937917	0.10331629	True	True
LIMK1	HGNC:6613	0.99937	0.225	0.651849405114034	0.0	2.339492225	0.519572322	0.156024058	False	False
ASB7	HGNC:17182	0.98395	0.28	0.998156032663558	NA	2.457502603	0.588538967	0.043222996	False	False
PTPRA	HGNC:9664	0.99998	0.192	0.984653517873852	NA	7.936738981	0.593573275	0.134635385	False	False
SCN1A	HGNC:10585	1.0	0.071	0.954298029740623	3.0	2.190806149	0.616113984	NA	True	True
EIF2AK3	HGNC:3255	0.0027603	0.445	0.683262845325847	30.0	2.794076632	0.385772964	0.477556585	False	True
FAM135A	HGNC:21084	0.99893	0.265	0.76402199835544	NA	1.7440289969999998	0.39233216	0.328546457	False	False
NPRL3	HGNC:14124	0.19021	0.491	NA	NA	2.015179207	NA	NA	True	False
GON4L	HGNC:25973	0.9515	0.299	0.785887413994913	NA	3.607997018	NA	0.325952825	False	False
SF3B2	HGNC:10769	0.99992	0.222	0.551241837614656	NA	2.66444013	0.541182577	0.168595681	False	False
CRPPA	HGNC:37276	0.00025176	0.821	0.140401612012795	30.0	NA	0.307918637	0.729543981	True	True
RORA	HGNC:10258	0.40096	0.404	0.941802528975386	NA	2.393681089	0.537811595	0.027841885	True	True
DOCK7	HGNC:19190	6.358e-06	0.379	0.923928813317143	30.0	1.817257109	NA	NA	False	True
FAM171A1	HGNC:23522	0.98528	0.302	0.965781190746441	NA	3.267138721	0.363590676	0.35720328	False	False
PABPC4	HGNC:8557	0.99905	0.232	0.940291481950883	NA	-4.010027037	0.680348866	0.140031692	False	False
SLC2A10	HGNC:13444	1.5672e-08	1.394	0.382636645323891	30.0	1.142068888	0.304932289	0.943504864	False	True
TERT	HGNC:11730	0.99046	0.293	0.994973147990873	NA	7.144667543	0.345508821	0.309218081	False	True
ORC4	HGNC:8490	7.5667e-13	1.13	0.604358438763958	30.0	2.087950751	0.401957611	1.254619963	False	True
ATAD3A	HGNC:25567	4.0861e-09	0.827	0.600205252486421	NA	4.059724289	0.442450637	0.73104025	False	True
POLR1A	HGNC:17264	0.9998	0.256	0.974935754473453	NA	NA	0.434903108	0.20905212	False	True
RPIA	HGNC:10297	0.00014309	0.889	0.10769151568157	NA	3.740631042	0.517465914	0.96880292	False	True
NEK1	HGNC:7744	1.9084e-25	0.862	0.808662482214986	30.0	0.223818883	0.347255952	0.815968818	True	True
APOC2	HGNC:609	0.40164	0.936	0.266289467931971	30.0	3.4282862460000003	0.309834223	0.936786725	False	True
WNT3	HGNC:12782	0.87515	0.404	0.974089344346306	NA	3.4836213	0.61317614	0.182109664	False	True
ANKS6	HGNC:26724	6.9447e-06	0.694	0.450139337688204	30.0	2.893557265	0.393315592	0.595333469	True	False
UBXN7	HGNC:29119	0.99988	0.116	0.978977877208331	NA	2.7886197060000004	0.549433437	0.031653845	False	False
ATIC	HGNC:794	3.0109000000000005e-19	1.248	0.673070201570676	NA	-2.561740757	0.524439621	1.431527423	False	True
TRIM9	HGNC:16288	0.99973	0.17	0.899319583096193	NA	2.12651915	0.616279279	NA	False	False
TLE3	HGNC:11839	1.0	0.073	0.988579395730351	NA	2.736111016	0.604964776	0.021242896	False	False
DDX42	HGNC:18676	1.0	0.134	0.988286208604249	NA	0.4889432225	0.581189423	0.120252095	False	False
GRIA1	HGNC:4571	0.99869	0.259	0.933795127219036	NA	1.735413054	0.65075254	0.140182268	False	True
GTF2IRD1	HGNC:4661	0.90039	0.329	0.949014242397296	0.0	3.33709193	0.504758304	0.211254559	False	False
PITX1	HGNC:9004	0.88244	0.418	0.978111759867264	NA	3.494831151	0.494318327	0.226735512	False	True
UTP15	HGNC:25758	0.99993	0.11	0.786402206305255	NA	1.791944922	0.435374545	0.079624315	False	False
TNIK	HGNC:30765	1.0	0.181	0.993712192129323	NA	2.806892841	0.631182612	0.141506669	False	False
OPA3	HGNC:8142	0.5657	1.134	0.417975807665377	NA	3.611359959	0.431646964	0.70111774	False	True
ATP6V0A2	HGNC:18481	2.6314e-11	0.748	0.794421590622921	30.0	3.588631915	0.463071133	0.754812314	True	True
ACAN	HGNC:319	1.0	0.183	0.963382564271519	NA	4.029424393999999	0.441913589	NA	True	True
CWC27	HGNC:10664	4.5628e-07	0.899	0.238101154128162	NA	2.490222667	0.51128743	0.757487825	False	True
LYST	HGNC:1968	0.015026	0.307	0.94220959096652	30.0	3.936636075	0.358792001	0.259420222	False	True
ANKRD28	HGNC:29024	1.0	0.171	0.98752766097489	NA	4.953075613	NA	NA	False	False
GIT1	HGNC:4272	0.99978	0.22	0.643823341479706	NA	3.00079607	0.575165018	0.119451936	False	False
CCDC8	HGNC:25367	0.25395	0.83	0.572880157213596	30.0	2.447775502	0.280539689	NA	False	True
TKT	HGNC:11834	0.006748	0.563	0.228434818564315	NA	2.422492447	0.506664236	0.813159738	False	True
CDH2	HGNC:1759	0.99171	0.29	0.960370802903988	NA	1.602140525	0.508794847	0.202615418	False	False
SUGP2	HGNC:18641	0.99995	0.189	0.780857985554055	NA	2.136278734	0.365130858	0.193612538	False	False
RAPGEF1	HGNC:4568	0.99995	0.222	0.970767504400682	NA	4.602750797	0.524800944	NA	False	False
PDGFB	HGNC:8800	0.77006	0.463	0.861130858069961	NA	4.518096218	0.374217238	0.327346329	True	False
SYNGAP1	HGNC:11497	1.0	0.052	0.972553851886238	3.0	4.225663677	NA	NA	True	True
PLAGL1	HGNC:9046	0.9764	0.26	0.977962900787518	0.0	6.894524962	0.45090576	NA	False	False
IQSEC2	HGNC:29059	0.99998	0.133	NA	3.0	NA	NA	NA	True	True
CDK17	HGNC:8750	0.99947	0.222	0.937703110382433	NA	3.328817008	0.6014971	0.251323683	False	False
ESRP1	HGNC:25966	0.99934	0.236	0.974668947022591	NA	1.72109101	0.513002102	0.206948643	False	False
NAXE	HGNC:18453	2.4443e-06	1.315	0.0998976501643235	NA	NA	0.531972793	1.32601298	False	True
RPS26	HGNC:10414	0.84833	0.483	0.427356233698093	3.0	NA	NA	NA	True	True
RAD21	HGNC:9811	0.99701	0.256	0.992423793416091	3.0	2.410089627	0.5568692	0.127860111	True	True
TMEM131L	HGNC:29146	0.95975	0.302	0.986159057488518	NA	NA	0.291012585	0.243520925	False	False
GPC4	HGNC:4452	0.92613	0.368	NA	NA	NA	0.417194125	NA	False	True
DSCAM	HGNC:3039	1.0	0.189	0.976693579322956	NA	2.038917978	0.464178617	0.09771648	False	False
ARHGAP42	HGNC:26545	1.0	0.155	0.960072900021904	NA	2.148741252	0.520603268	0.160585715	False	False
VPS33B	HGNC:12712	2.4065e-16	0.961	0.622915324228268	NA	3.900804939	0.531488889	0.876665334	False	True
NDST1	HGNC:7680	0.99995	0.187	0.790252810804108	NA	3.560545867	0.587064602	0.158393601	False	False
MED1	HGNC:9234	1.0	0.117	0.962224317232777	NA	-0.5311535521999999	0.481312577	0.068684968	False	False
UNC45A	HGNC:30594	3.2704e-11	0.739	0.323743483890799	NA	3.733281426000001	0.433646727	0.813904912	False	True
KPTN	HGNC:6404	1.1348e-05	0.809	0.221192284386123	NA	5.085566766	0.487441118	1.211867039	True	True
PAPSS2	HGNC:8604	1.9748e-10	0.955	0.800603891789846	NA	1.73043097	0.529122365	0.799828918	False	True
ARX	HGNC:18060	0.90814	0.389	NA	3.0	NA	0.522246441	NA	False	True
JARID2	HGNC:6196	0.99999	0.188	0.997070792403926	0.0	1.5423445690000002	0.497830087	0.147869891	False	True
VCAN	HGNC:2464	1.0	0.199	0.931041191235272	NA	2.109331773	0.247540252	0.126272166	False	False
KDM1A	HGNC:29079	0.99667	0.276	0.98200151896046	NA	3.482874157	0.679934536	0.254398122	False	True
ELAVL2	HGNC:3313	0.99514	0.189	0.973842020730857	1.0	0.7939042082	0.628083305	0.049796688	False	False
CRYBB1	HGNC:2397	0.00070069	0.996	0.284458295402192	NA	3.918912799	NA	NA	False	True
ANKRD17	HGNC:23575	1.0	0.062	0.994961152791637	3.0	0.08529679869	0.544583409	0.026856267	False	True
ARG1	HGNC:663	0.00035944	0.917	0.633945450895415	30.0	1.698316282	0.488925447	1.404238419	True	True
ELF3	HGNC:3318	0.98323	0.296	0.898186103999788	NA	3.2081326860000003	0.393843541	0.198109375	False	False
